device_id|days
199337507|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#38#39#40#41#43#44#45#46#48#50#51#52#53#56#57#60
199337746|1#2#3#5#6#7#8#10#12#13#15#16#18#22#23#25#28#29#30#36#37#38#39#40#41#42#43#45#48#49#51#59
199338178|10#14#16#17#20#31#38#43#44#49#51#54
199338214|1#8#18#25#26#27#28#33#34#37#46#53#54#55
199340253|2#3#5#6#8#12#13#28#36#40#43#46#51
199340339|1#2#3#4#6#7#10#17#18#19#20#24#27#30#31#40#41#42#43
199340896|1#3#4#7#13#14#15#17#21#22#23#29#30#31#32#33#34#35#37#39#40#41#42#44#45#46#47#49#55#56#58#60
199341714|27#34#35#36#39#41#46#50#52#58
199343019|1#4#5#6#13#14#16#20#21#33#36#46#56#57
199343164|2#4#9#10#11#16#24#44#45#46
199343850|4#16#17#20#28#35#38#53#54#56#57#58
199343869|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#47#48#50#51#52#54#55#56#57#58#59#60
199344854|5#6#7#26#31#46#49#50#51#57
199344967|5#14#43#44#45#46#47#48#51#53#54#60
199345405|5#11#12#14#15#16#17#18#20#21#26#27#30#31#32#33#34#35#39#41#42#43#44#45#47#48#50#51#53#56#57#58#59#60
199345444|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#18#19#20#21#23#25#29#30#31#32#33#34#35#36#38#39#40#41#42#45#46#47#49#53#54#56#57#58#59#60
199345802|7#8#21#23#24#35#38#39#42#60
199345810|29#30#31#33#34#37#38#39#40#41#43#44#45#51#53#54#55#58#60
199346422|5#7#9#11#16#17#18#23#27#30#32#36#45#58#60
199346829|21#34#36#38#44#46#47#54#59#60
199346857|1#9#15#16#17#19#21#27#31#39#60
199347555|1#7#8#12#22#23#24#30#32#35#41#42#48#50#51#53#55#57#60
199347768|2#3#4#5#6#7#8#11#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#46#47#48#49#50#51#52#53#54#55#56#57#58#60
199347978|1#2#3#4#5#6#7#10#11#14#15#17#18#19#20#21#22#23#25#26#28#29#30#31#32#33#34#35#36#37#38#39#40#42#46#50#51#52#54#55#56#57
199348732|2#8#15#20#23#30#31#32#34#35#36#37#38#39#42#54
199349739|1#2#9#10#16#37#42#44#51#57#59
199350485|2#5#10#11#13#16#17#20#21#29#30#34#38#40#41#43#47#48#49#50#51#55
199353615|18#23#24#25#27#35#47#49#50#56#57
199353769|1#2#4#6#10#17#18#19#21#22#23#24#35#36#37#38#42#43#47#53#54#55#57#58#59
199355252|4#5#10#12#16#18#19#21#22#25#26#29#30#31#33#34#35#36#37#38#39#40#42#44#45#46#48#49#50#55#57#58
199355402|1#3#12#13#15#16#20#21#27#28#30#33#34#35#37#43#45#47#52#54#55#58#60
199356354|1#2#3#7#8#9#16#19#22#27#28#32#35#36#40#41#42#50#56#57#58#60
199356897|3#13#31#35#43#52#54#56#58#60
199357286|9#14#16#23#29#31#32#33#36#38#39#40#43#44#46#50#51#53#54#55#58#60
199357613|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
199357798|1#4#5#8#13#15#16#17#18#19#20#21#22#24#25#27#28#29#30#31#32#34#38#39#40#41#49#54#55#59#60
199358374|2#5#7#8#10#11#12#13#14#17#24#27#28#29#42#44#45#47#49#50#53
199358605|4#5#7#9#10#11#12#14#15#16#17#20#21#22#23#24#25#26#27#28#29#32#33#34#36#37#38
199359146|1#3#4#5#7#9#17#21#22#24#26#27#38#51#58#59
199359762|12#13#15#19#20#24#26#30#37#40#41#42#43#44#46#47#49#58
199360674|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#21#23#24#25#26#27#29#30#31#32#33#34#35#37#38#39#40#42#46#48#51#53#57#58#59
199360892|1#2#5#7#17#18#19#20#21#22#24#25#26#27#31#32#33#39#40#41#42#47#50#59
199361852|4#9#12#14#26#27#28#32#33#34#36#37#39#54#56#57#58#59#60
199362442|8#9#14#28#30#32#33#37#41#43#44#48#49#53#54#59#60
199363132|1#5#6#8#17#19#21#22#35#44#48
199364703|1#4#8#9#10#11#16#17#18#19#23#24#25#26#30#31#44#45#46#52#53#54#57
199364731|1#3#5#7#8#9#10#12#14#24#34#35#37#45#54#55#56
199365059|1#2#3#4#6#7#8#9#10#14#15#20#21#22#23#25#26#27#28#29#30#31#32#33#34#36#37#38#40#41#42#49#51#52#53#54#58#59#60
199365186|1#3#4#5#7#8#9#10#12#13#15#16#19#20#21#22#23#29#31#32#34#37#38#39#40#44#45#49#51#55#60
199366121|1#2#4#5#6#7#8#14#15#21#43#45#50#51
199366257|10#12#20#21#34#35#37#38#39#40#41#43#44#46#47#48#49#50#51
199367555|1#2#3#4#6#7#11#14#15#16#17#19#20#22#23#29#34#35#36#38#39#40#41#42#43#44#45#46#53#55#56#57#58#59
199367586|22#25#26#33#34#36#37#39#40#41#42#43#44#45#46#48#49#50#51#52#53#54#55#56#57#58#59
199367672|1#2#3#4#5#6#7#8#9#12#13#14#15#18#19#20#21#22#25#26#27#28#29#32#33#34#35#36#38#39#40#42#43#46#47#48#49#50#51#52#53#54#55#56#57#58#60
199368145|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#60
199368285|4#8#14#17#19#20#21#22#23#24#26#31#33#40#43#44#45#46#50#51#57#59
199371288|34#35#36#37#38#39#40#41#46#49#50#53#55#56#57
199372726|2#3#5#8#10#11#12#13#14#15#16#17#18#20#21#23#24#25#26#27#30#31#32#33#38#39#40#41#43#48#50#53#54#57
199373403|5#7#14#15#24#25#28#35#38#39#42#50#51#54#55#59#60
199373494|3#5#6#8#11#12#13#14#17#20#23#25#27#29#30#37#38#46#47#49#50#51#52#54#56#57#58
199374303|15#16#17#18#19#20#21#22#23#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#47#49#50#51#57
199375722|13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#38#39#40#41#43#44#45#46#47#48#49#50#52#53#54#55#59#60
199375801|6#25#26#27#28#29#30#31#32#34#39#44#56#57#59#60
199375862|1#2#3#15#18#22#26#27#28#35#50#51#54#55#60
199376139|1#4#5#6#7#8#10#11#12#13#14#15#16#18#19#20#25#26#27#53#54#56#57#59#60
199377211|4#5#7#8#9#10#12#13#14#17#18#22#23#24#26#27#30#31#32#33#34#38#39#40#41#45#48#50#51#52#53#54#55#56#57#59#60
199377498|26#41#42#43#44#45#46#50#51#52#55#58
199377933|2#3#4#5#6#7#8#11#14#15#17#18#19#20#21#22#25#27#31#32#37#46#55#57
199378430|48#49#50#51#52#53#54#55#56#57#58#59#60
199378855|2#5#6#8#10#15#16#20#22#28#30#31#35#37#38#39#54#55#56#60
199379361|7#8#9#10#11#12#14#22#36#40#41#42#43#45#52
199379630|1#2#3#4#5#9#15#16#17#20#21#22#23#25#26#27#28#29#34#35#36#38#41#44#45#46#47#48#49#50#52#57#58#59
199379742|4#6#24#28#29#30#31#36#38#48#53#58#60
199380106|4#6#8#11#12#13#15#16#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#41#42#43#44#45#46#48#50#51#52#53#54#55#56#57#58#59#60
199380283|1#3#4#5#6#7#8#9#10#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#49#50#51#52#53#54#55#56#57#58#60
199380677|1#2#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#59#60
199380903|2#22#24#25#26#36#37#38#39#40#49#51#52#53#54#55#56#57#58#60
199381874|6#8#12#14#24#26#28#29#32#40#42#48#50
199381887|1#11#12#29#43#44#45#51#52#53#54#55#56#57#58#60
199382294|11#24#25#31#32#33#35#38#46#47#51#57#58
199382753|35#37#39#45#47#48#49#51#54#55#57#58#60
199382772|2#4#6#21#22#23#24#25#27#30#55#58#59
199385415|10#14#16#17#21#22#23#24#25#27#28#29#37#38#42#51#52#54#56
199386329|1#2#9#10#18#21#23#24#25#26#27#28#30#31#35#37#40#45#54
199386544|2#3#4#5#7#9#10#11#12#14#16#17#18#19#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#39#40#41#46#49#50#51#53#54#55#56#57#58#60
199386647|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#34#35#36#37#38#39#41#42#44#45#46#47#48#49#50#51#53#54
199387142|12#20#22#31#33#35#36#38#47#49#50#51#54#60
199388392|27#28#30#31#32#33#39#40#45#51#52#57#58#60
199389374|1#2#4#6#7#18#19#20#21#24#32#33#34#36#54#55#56
199389434|13#14#16#17#19#21#22#24#25#27#32#36#37#38#39#42#47#48#50#51#52#54#59
199389954|1#2#4#5#6#7#10#11#12#13#14#15#16#17#18#19#20#21#22#23#29#31#35#36#37#40#41#42#44#45#46#47#48#49#50#55#56#58
199390120|2#11#20#24#26#27#28#32#37#39#40#41#42#45#48#51#54#55#56#57#58#59
199390284|36#37#42#43#46#52#54#55#56#57#58
199393030|3#15#17#18#20#22#27#28#29#30#31#34#35#36#37#45#50#51#52#53#54#57#58#60
199393075|4#6#26#29#33#34#37#38#42#44#45#47#48#53#55#60
199393448|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#17#18#19#20#21#22#23#24#26#27#28#29#30#31#33#34#35#36#39#40#41#44#45#47#48#49#51#52#53#54#55#60
199393746|1#2#3#7#9#22#34#36#40#47
199395294|1#2#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#20#21#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#48#49#50#51#53#54#55#56
199395539|2#3#4#5#6#7#8#9#10#14#15#16#17#18#19#20#23#25#43#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
199395568|1#2#3#4#5#6#7#8#12#16#17#18#19#20#21#22#24#27#28#29#31#32#34#35#36#37#38#39#40#41#42#43#44#45#46#50#51#55#56#59
199396148|1#2#4#5#6#7#8#10#11#12#13#14#19#20#21#22#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#55#56#57#58#60
199397542|7#11#36#37#41#44#46#47#51#52#53
199397657|2#4#5#25#27#28#38#41#53#56
199397785|1#2#3#4#5#6#7#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#27#29#30#34#35#36#37#38#40#41#42#43#44#45#46#47#48#49#51#54#55#58#60
199398135|1#4#6#7#9#10#11#12#13#19#25#26#34#35#57
199398826|2#5#9#23#24#25#40#52#53#56#57
199399438|3#4#7#8#9#10#11#12#13#14#15#16#19#24#29#30#31#32#36#40#41#49#50#51#52#53#54#55#58#59
199399671|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
199400620|1#2#3#4#5#6#7#8#9#10#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#38#43#49#52#54#55#56#57#58#59#60
199401022|10#11#12#13#14#18#29#31#34#39#48#59
199401689|2#3#4#5#6#7#8#9#15#22#23#24#26#28#29#30#31#32#33#34#35#37#39#41#42#43#44#47#48#49#50#52#53#55#56#59
199402169|1#4#5#9#13#14#15#16#17#18#19#23#25#26#29#31#32#38#49#54#56#58
199403007|2#4#8#9#14#21#36#42#43#47
199404057|1#6#7#9#10#12#19#20#21#23#24#26#37#42#43#47#52#59
199404118|1#2#5#11#12#13#14#15#17#19#21#24#25#27#28#31#35#37#38#40#43#44#53#56#57#58#59
199405396|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#50#51#52#53#54#55#56#57#58#60
199405699|1#7#16#31#32#33#34#35#43#46#50#54
199405726|1#2#3#4#5#6#7#8#9#10#11#12#13#19#20#21#31#33#45#57#60
199406044|5#6#7#8#14#27#31#32#33#35#38#39#55
199406824|4#11#13#20#21#39#40#43#44#45#49#50#51#53#55#56#58
199407051|9#10#14#15#16#17#21#22#23#27#28#30#39#40#41#54#56
199407615|1#2#3#4#5#6#14#15#16#17#18#19#22#23#24#26#27#28#29#30#31#33#34#41#42#44#46#47#48#50#51#52#53#54#57#58#60
199407666|2#3#5#6#7#8#26#41#48#49#50#51#52#53#55#56#58#59#60
199407687|28#50#51#52#53#54#57#58#59#60
199408592|7#17#18#19#20#21#22#27#29#34#39#42#45#46#50#52#53#54#57#60
199408737|1#2#3#9#10#11#16#24#37#51#56#57
199412162|36#37#38#39#40#41#43#44#46#48#49#50#51#53#55#56#57#58
199412869|10#12#13#15#22#34#35#37#39#51#54#57
199413371|7#29#30#31#32#33#36#37#39#40#41#44#45#48#49#50#51#53#54#55#58#59#60
199413529|13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#42#43#44#45#46#47#49#50#51#52#53#54#55#56#57#58#59#60
199413780|2#3#7#11#12#14#15#16#17#18#22#24#26#30#34#37#42#43#45#47#52#53#54#55#56#57#58#59
199415410|3#27#31#32#37#46#49#50#51#52#53#54#59
199416241|5#15#16#19#26#31#40#44#45#50#56
199416242|3#4#5#6#7#13#15#27#28#30#31#32#34#38#41#46#49#50#54#56#57#58#59
199417000|1#2#3#4#5#9#10#11#12#17#18#20#22#23#27#28#29#30#31#32#33#34#35#36#37#39#43#44#45#49#51#52#53#54#56#59
199417245|6#14#22#39#40#41#43#45#49#51#54#55#56#58
199417253|10#16#19#22#23#25#26#32#33#36#38#52#53
199418303|1#4#5#6#7#8#9#11#12#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#36#37#39#55#56
199418520|1#5#6#7#8#10#11#13#14#15#17#18#19#20#21#22#24#25#27#30#33#36#38#40#41#45#47#50#54#57#58#60
199419566|1#3#4#5#7#8#9#10#11#13#14#15#16#17#18#19#20#33#34#35#36#39#40#41#47#48#51#53#57#58#60
199419964|10#40#41#42#43#44#46#50#52#58#59
199419999|35#36#37#38#40#41#43#45#46#51#59#60
199420136|1#3#4#5#7#8#9#10#11#12#13#15#17#18#19#25#27#28#29#30#31#32#33#34#36#38#39#40#42#43#44#45#46#51#52#54#59
199421448|2#3#4#7#8#10#14#16#26#27#28#30#41#60
199421459|1#13#19#32#33#36#37#39#43#47#57#60
199422317|1#13#19#24#39#41#47#48#49#51#52#60
199423584|3#5#8#9#10#11#12#13#14#19#22#26#27#33#34#37#43#44#45#54
199424371|8#9#21#25#26#27#29#30#33#34#35#36#37#40#41#42#43#46#55#56#58#59#60
199424731|20#21#22#25#27#32#39#43#45#49#52
199425082|3#4#15#22#26#27#32#33#35#38#39#41#50#52#53#54#57#58#60
199426499|3#18#20#21#22#37#43#45#53#56#58
199426610|1#2#3#4#5#10#11#14#15#16#17#18#22#24#26#30#37#39#40#42#45#46#49#50
199427103|1#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#27#28#29#30#31#32#33#36#37#38#44#45#49#52#55#56#57#58#60
199427559|1#10#18#19#32#33#34#35#50#52#53#56#58
199427892|2#4#5#6#8#9#10#11#12#14#15#16#17#21#23#24#26#27#28#35#38#39#40#41#42#47#52#53#56
199427931|1#3#8#10#17#25#37#39#41#42#48
199428131|9#14#15#24#34#42#43#49#50#51
199428291|1#2#3#4#5#8#15#16#17#18#19#20#21#23#24#31#32#34#35#36#37#38#39#40#41#42#44#45#46#47#48#49#52#53#54#55#57#58#59#60
199428710|1#2#4#7#16#36#37#38#41#43#44#46#52#58
199429135|1#2#3#4#6#7#8#9#11#12#13#14#15#16#17#18#19#20#22#23#24#25#26#28#29#30#32#33#35#39#40#47#50#52#53#54#55#57#58#59
199429335|4#9#10#12#14#15#17#23#30#31#32#33#34#39#41#42#43#45#56
199429931|1#5#12#14#15#26#27#30#31#40#41#43#47#60
199430005|4#5#6#7#10#11#13#14#22#25#31#34#35#45#51#52#57#59
199430467|3#5#6#7#8#9#10#11#12#13#14#15#17#21#23#35#36#38#39#41#42#43#44#45#46#47#48#49#51#52#53#54#55#56#58
199430933|4#17#22#23#25#26#30#35#36#50#51#53#58
199431543|1#2#3#5#24#34#35#36#37#38#41#42#45#47#48#49#50#51#52#53#54#55#56#58#59#60
199433722|14#16#19#27#30#31#33#34#40#43#44#45#47#48#49#50#51#52#54#55#56#57#58#59
199434323|10#11#12#19#20#24#25#26#27#29#31#33#36#37#39#40#42#43#44#45#48#49#51#52#58#59#60
199434361|3#5#6#7#11#14#21#22#28#30#36#40#41#49#50#51#58
199434648|4#5#6#7#8#25#26#35#49#50#54
199435922|3#9#11#12#28#29#30#31#33#34#35#36#37#39#52#53#54#55#56#58
199437108|11#12#13#14#15#20#25#27#28#29#36#51
199437177|3#6#8#16#21#27#28#35#36#42#50#53#54
199438016|1#2#3#7#8#10#15#16#19#20#21#22#26#27#28#29#32#33#34#35#39#40#41#43#45#46#47#48#50#52#53#54#56#60
199439161|35#36#41#42#43#45#46#48#57#58
199439330|21#27#28#30#31#32#33#34#36#37#38#43#46#59
199440150|5#6#8#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#48#49#53#54#55#56#57#58#59
199440153|7#9#22#23#25#31#33#34#38#52#59#60
199440423|3#5#7#8#19#20#23#24#25#26#27#29#33#34#35#36#39#40#41#42#43#44#46#47#50#51#55#56#57#60
199440608|6#26#36#42#44#52#53#56#57#58#59
199441052|11#12#15#18#19#20#25#26#30#34#38#39#41#42#54#55
199442579|1#5#6#8#9#11#16#18#27#29#30#31#34#35#36#37#38#39#41#42#43#45#46#47#48#49#50#51#52#53#55#56#58#59
199442658|5#9#18#19#20#23#24#25#26#27#32#33#34#36#41#47#54#55#56#58
199442713|4#7#28#38#41#46#47#49#51#53#54#55#59#60
199442769|4#6#10#16#19#28#33#34#41#43#44#45#46#47#52#53#54#55#56#57#58#59#60
199443464|1#8#9#11#19#38#47#49#50#51#52#53#55#56#57#58#59#60
199443645|17#30#39#40#41#42#44#45#46#47#48#49#54#56#58#59#60
199445106|40#41#42#44#45#47#48#49#51#53#56#59#60
199445801|5#7#12#16#17#18#26#27#28#30#32#38#39#40#41#49#50#51#52#53#54#55#56#58#59#60
199447055|1#2#3#4#5#6#10#11#12#13#14#15#16#18#19#20#21#22#23#30#32#33#34#36#49#53#55#56
199447315|1#2#3#4#5#6#7#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#42#43#44#48#49#50#51#52#53#54#56#57#58#59#60
199447433|3#20#22#23#26#27#28#34#35#40#41#50#51#58#59
199447753|33#34#35#36#37#40#41#42#43#44#45#59
199448116|1#12#19#24#26#27#32#33#40#41#43#44#45#46#47#48#49#50#55#56#57#58
199448226|7#13#17#21#25#30#31#36#38#49#54#56
199448244|2#6#18#31#42#46#48#49#50#51
199448778|1#3#4#5#6#7#8#10#11#12#14#20#21#23#24#25#26#27#28#29#30#31#33#34#35#36#37#38#40#41#42#44#45#46#47#48#49#50#52#53#54#56#57#58#60
199448947|11#13#20#24#35#40#45#48#50#51#52#53#56#59
199450757|3#6#7#8#10#11#12#13#14#15#17#18#19#20#22#25#26#28#29#30#33#38#39#40#45#47#49#50#52#53#54#55#57#59
199451693|1#11#21#24#27#28#33#34#35#40#52#53#56#58
199451912|1#11#14#20#21#23#26#27#29#31#39
199452011|1#10#18#19#23#24#27#28#31#32#33#34#36#42#44#47#49#51#52#58#60
199452533|4#5#9#14#19#28#29#30#31#35#37#39#45#48#49#51#52
199452663|1#2#3#4#5#6#7#8#9#10#12#13#14#15#21#36#38#55#59#60
199452844|5#8#9#10#15#16#24#29#30#31#39#40#42#44#45#46#47#49#51#52#57#58#59#60
199455261|5#9#13#14#15#16#18#29#30#35#52#60
199456456|1#2#3#5#6#7#8#9#10#11#12#13#14#15#17#18#19#20#21#22#23#24#26#27#29#33#34#36#37#38#39#41#42#46#48#50#52#56#58#59#60
199457668|4#10#18#19#25#27#30#36#42#59
199459307|1#2#3#4#5#6#7#8#9#11#12#14#15#16#17#18#19#20#21#22#23#24#26#27#28#29#30#31#32#33#34#35#36#38#39#41#42#44#45#47#48#49#50#51#52#53#54#55#56#57#58#59
199460239|6#7#10#16#17#19#20#21#22#23#24#25#35#42#54#55
199460434|6#7#11#12#15#19#26#28#29#37#38#42#46
199460984|33#34#35#36#37#38#40#41#44#45#47#49#50#56
199461069|2#3#4#6#8#10#13#16#17#18#20#22#23#24#25#28#34#36#38#58#59#60
199461338|2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#46#47#49#50#51
199461345|5#15#16#18#19#20#21#22#23#24#26#31#33#37#42#46#51#52#53#57
199461936|12#14#29#31#33#35#38#42#43#45#47#50#51#58
199463191|2#3#4#6#7#8#9#10#13#14#20#21#22#23#24#28#29#32#33#40#41
199463401|1#35#41#42#43#44#45#46#51#58#59#60
199463600|8#14#15#17#21#23#24#26#28#29#30#35#43#44#54
199464236|1#2#14#15#21#22#32#33#34#35#51#58
199464239|2#3#8#9#10#11#12#17#18#22#23#25#28#29#33#37#40#43#44#50#51#53#55#56#57#58#59
199464384|2#4#6#7#8#9#10#14#15#16#19#20#22#23#28#29#37#45#47#51#57
199464446|3#4#5#6#7#8#11#13#15#16#21#22#23#25#26#27#28#29#30#31#32#33#34#35#37#39#41#42#45#46#49#50#51#52#53#54#55#56#57#58#59#60
199464906|18#20#22#23#30#31#36#39#41#49#50#51#52#53#54#55#56#57#58#59#60
199465352|1#3#4#7#8#9#10#11#12#14#16#27#34#37#38#41#53#60
199466288|24#34#35#36#37#38#39#40#41#42#44#45#46#48#49#51#52#53#54#55#56#57#58#59#60
199466650|13#17#33#34#45#46#47#48#49#50#51#52#57#58
199467616|9#11#14#15#21#23#24#26#28#29#31#33#34#36#38#39#40#41#46#47#53
199467838|1#8#9#11#12#13#14#16#17#19#20#21#33#34#35#40#42#59
199467841|3#9#12#13#14#17#19#30#35#43#44
199467919|22#24#31#35#39#41#48#54#55#56#57#59#60
199468155|2#3#4#5#7#8#11#22#24#26#30#35#37#38#39#40#42#43#47#49#52#56#57#58#60
199468271|2#4#5#6#7#8#12#23#53#54#57#58
199469153|2#4#5#10#11#19#22#28#29#30#32#33#36#38#40#46#48#49#56#58
199469336|1#2#8#15#18#19#20#28#30#36#37#40#45#46#51#53#57#60
199471200|16#17#20#23#27#30#32#35#36#37#39#40#42#43#44#45#48#49#50#51#52#53#54#55#56#57#60
199471377|4#6#7#11#12#15#17#18#21#23#24#25#27#28#30#33#34#35#36#37#38#39#42#44#45#49#50#52#53#54#55#60
199471639|1#3#6#7#9#11#24#25#26#27#31#32#49#57
199471858|25#26#27#32#42#43#49#53#54#59
199472073|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
199472154|1#2#3#4#6#7#8#9#10#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59
199473071|9#24#26#28#29#30#33#34#46#49#57#58
199473319|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#32#34#35#36#37#39#40#41#43#44#45#46#49#51#52#55#56#57#58#59
199474819|2#3#4#9#14#22#36#37#38#40#42#45#46#47#53#60
199475673|3#4#8#12#19#20#23#24#25#27#36#46#47#53#56#59
199475820|1#4#5#6#7#8#9#10#11#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#35#36#37#38#39#41#42#43#44#45#46#47#48#51#52#53#54#55#57#58#59#60
199476758|1#2#3#4#5#6#8#10#11#12#13#14#15#16#17#18#19#20#22#23#24#25#27#28#29#30#31#32#33#35
199477029|1#2#5#6#7#8#11#12#13#14#15#17#22#27#34#39#42#43#46#50#51#52#59
199477073|2#3#6#8#9#12#14#16#22#24#27#28#29#30#31#32#35#36#37#38#39#41#42#45#47#48#49#50#52#53#55#56#59#60
199477135|1#2#3#4#5#6#10#12#13#15#16#17#18#20#21#23#24#25#26#28#29#30#31#36#39#40#42#43#44#45#46#52#53#54#55#57#58#60
199478259|1#3#4#9#10#12#13#15#16#17#27#28#29#31#32#41#49#52
199478864|4#8#27#29#30#35#43#44#49#50
199479555|1#2#3#4#5#6#8#10#12#15#16#17#18#20#24#26#27#28#29#30#32#34#35#36#37#38#41#42#43#45#47#48#49#51#52#54#55#56#57#59
199479670|5#6#7#9#10#11#12#14#15#16#18#19#22#26#27#30#31#33#41#43#54#56
199480253|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#20#21#22#23#27#33#54#55#57#59#60
199481103|3#6#8#25#27#28#30#31#32#33#36#41#43#56#57#58
199481198|1#2#3#4#5#6#7#8#12#13#16#18#19#22#23#26#27#28#30#31#32#33#36#37#42#58
199481460|1#4#5#6#7#8#10#13#28#29#30#31#32#34#36#38#53#54#56#58#59#60
199481876|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#41#42#45#46#48#52#56
199482580|22#24#30#31#36#37#43#44#46#53#55
199483348|9#31#32#33#46#48#49#51#52#56#59
199483405|30#31#32#33#34#35#37#38#39#40#41#42#43#44#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
199483776|11#13#15#26#32#33#35#52#53#58
199484136|2#3#4#5#6#7#8#9#11#12#14#15#16#17#21#22#23#24#26#27#28#30#36#37#40#44#47#48#49#50#51#52#53#54#56#57#58#59#60
199484317|6#11#12#17#18#19#20#21#22#23#24#25#27#28#29#30#31#32#34#35#36#37#40#41#51#53#60
199484578|4#16#17#18#28#31#33#40#49#54#58#60
199485082|3#8#9#11#12#14#20#23#28#31#32#33#35#36#38#41#45#52#54#55#56#57
199485403|1#6#7#8#9#11#12#13#14#19#20#24#32#39#44#47#50#51#52#55
199485448|3#4#6#7#9#10#11#20#24#25#27#29#36#37#39#41#44#51#53#56#57#58#60
199486718|2#3#4#5#6#7#8#9#10#12#14#15#16#18#20#21#22#24#25#26#27#28#32#33#34#37#38#40#41#42#46#48#51#52#53#54#55#56#57#58#59#60
199487031|1#4#8#12#15#17#18#24#25#26#27#28#29#32#34#35#36#38#39#40#41#45#46#48#52#53#54#55#56#57#58#59
199487758|37#38#39#40#41#42#43#44#47#50#53#56
